OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 3 DU 12/01/2026 AU 18/01/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;10,58;10,54;9,68;;;;;;10,59;10,54;9,68
2 (CIRÉ);U;;0,19;0,12;;;;;;;0,20;0,12;
2 (CIRÉ);R;;10,07;9,95;;;10,36;;;10,19;10,18;9,95;
2 (CIRÉ);R;;0,01;-0,14;;;0,08;;;0,22;0,05;-0,10;
2 (CIRÉ);O;;9,84;;;9,71;9,52;;;9,67;9,68;;
2 (CIRÉ);O;;;;;-0,23;0,04;;;-0,16;0,05;;
3 (COUVERT);U;;10,59;10,56;9,57;;;10,49;;;10,61;10,55;9,56
3 (COUVERT);U;;0,10;0,05;0,16;;;-0,01;;;0,10;0,04;0,06
3 (COUVERT);R;;10,12;10,01;9,52;10,40;10,33;9,95;9,31;10,32;10,29;9,97;9,42
3 (COUVERT);R;;0,11;0,01;0,29;-0,01;-0,03;-0,01;0,02;-0,01;-0,02;0;0,16
3 (COUVERT);O;9,97;10,01;10,03;9,35;9,99;9,76;9,62;9,23;9,98;9,85;9,76;9,28
3 (COUVERT);O;;0,07;0,13;;-0,11;-0,03;0,18;0,25;-0,08;0,03;0,22;0,26
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;9,97;9,63;;;9,93;9,39;
4 (GRAS);R;;;;;;0,01;0;;;0,01;-0,01;
4 (GRAS);O;;;;;;;;;;;;
4 (GRAS);O;;;;;;;;;;;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;LA FAIBLESSE DE L'OFFRE PROVOQUE UNE LÉGÈRE HAUSSE DES COURS.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
