OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 7 DU 09/02/2026 AU 15/02/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;10,86;10,76;9,82;;;;;;10,86;10,76;9,82
2 (CIRÉ);U;;0,05;-0,01;0,12;;;;;;0,04;-0,01;0,12
2 (CIRÉ);R;;10,24;10,01;;;10,33;;;10,22;10,28;10,00;
2 (CIRÉ);R;;0,03;0,14;;;0,14;;;;0,08;0,13;
2 (CIRÉ);O;;;;;9,64;9,28;;;9,59;9,31;;
2 (CIRÉ);O;;;;;0,07;-0,05;;;0,17;0,07;;
3 (COUVERT);U;;10,86;10,81;9,82;;;10,44;9,62;;10,83;10,72;9,74
3 (COUVERT);U;;0,12;0,06;0,05;;;0,03;;;0,09;0,03;0,07
3 (COUVERT);R;;10,20;9,99;9,74;10,36;10,28;9,84;9,20;10,36;10,27;9,87;9,33
3 (COUVERT);R;;0,11;0,02;0,14;0,12;0,10;0,07;0,02;0,17;0,10;0,06;0,03
3 (COUVERT);O;;9,49;9,49;;9,81;9,31;9,03;8,63;9,80;9,32;9,05;8,70
3 (COUVERT);O;;0,29;0,13;;0,07;-0,10;-0,12;0,05;0,09;-0,07;-0,11;0,10
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;9,91;9,62;;;9,90;9,60;
4 (GRAS);R;;;;;;0,15;0,16;;;0,17;0,15;
4 (GRAS);O;;;;;;9,24;;;;9,24;;
4 (GRAS);O;;;;;;;;;;;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;EN PÉRIODE DE CONGÉS D'HIVER COMMERCIALEMENT COMPLIQUÉE, L'APPROCHE DU RAMADAN PERMET LA BONNE TENUE DES COURS.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
