OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 13 DU 25/03/2024 AU 31/03/2024

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;10,20;10,13;;;;;;;10,20;10,13;
2 (CIRÉ);U;;-0,08;-0,05;;;;;;;-0,08;-0,05;
2 (CIRÉ);R;9,56;9,80;9,60;;9,88;9,77;9,78;;9,70;9,79;9,65;
2 (CIRÉ);R;0,09;0,17;0,10;;0,07;0,04;;;0,12;0,13;0,14;
2 (CIRÉ);O;8,65;9,03;;;9,08;9,06;;;8,95;9,05;;
2 (CIRÉ);O;;0,45;;;0,11;0,21;;;0,27;0,32;;
3 (COUVERT);U;;10,13;10,11;9,18;;;9,97;9,35;;10,13;10,09;9,22
3 (COUVERT);U;;-0,03;-0,05;-0,04;;;-0,07;-0,01;;-0,03;-0,05;-0,03
3 (COUVERT);R;9,50;9,66;9,58;8,99;9,86;9,72;9,37;8,95;9,79;9,70;9,45;8,97
3 (COUVERT);R;0,13;0,07;0,12;0,19;0,07;0;0;0,09;0,09;0,02;0,04;0,14
3 (COUVERT);O;9,14;9,15;9,18;;9,53;9,12;8,93;8,32;9,46;9,13;9,02;8,44
3 (COUVERT);O;0,25;0,16;0,15;;0,09;0,09;0,18;0,17;0,12;0,12;0,17;0,03
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;9,53;9,17;;;9,38;8,80;
4 (GRAS);R;;;;;;0;0,10;;;0,01;-0,02;
4 (GRAS);O;;;;;;;;;;;;
4 (GRAS);O;;;;;;;;;;;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;MARCHÉ TRÈS DYNAMIQUE POUR CETTE SEMAINE DE PÂQUES.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
