OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 27 DU 29/06/2026 AU 05/07/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;9,35;9,52;8,89;;;;;;9,37;9,52;8,87
2 (CIRÉ);U;;-0,70;-0,55;-0,48;;;;;;-0,70;-0,56;-0,51
2 (CIRÉ);R;9,22;9,53;9,69;;10,06;9,81;9,51;;9,58;9,62;9,65;
2 (CIRÉ);R;;-0,50;-0,42;;-0,62;-0,75;;;-0,69;-0,55;-0,49;
2 (CIRÉ);O;;;;;9,49;9,36;9,06;;9,34;9,29;9,03;
2 (CIRÉ);O;;;;;-0,65;-0,41;;;-0,62;-0,41;;
3 (COUVERT);U;;9,91;9,92;9,21;;;10,48;9,47;;9,96;10,02;9,29
3 (COUVERT);U;;-0,39;-0,37;-0,12;;;-0,51;-0,70;;-0,43;-0,42;-0,28
3 (COUVERT);R;;9,68;9,73;9,03;10,34;10,25;9,76;8,84;10,14;10,10;9,75;8,91
3 (COUVERT);R;;-0,39;-0,35;-0,29;-0,44;-0,43;-0,41;-0,74;-0,51;-0,44;-0,39;-0,55
3 (COUVERT);O;;9,59;9,54;;9,75;9,28;9,08;8,63;9,71;9,34;9,21;8,73
3 (COUVERT);O;;-0,27;-0,28;;-0,72;-0,59;-0,50;-0,29;-0,72;-0,53;-0,41;-0,22
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;10,17;9,68;;;10,15;9,58;
4 (GRAS);R;;;;;;-0,46;-0,52;;;-0,44;-0,40;
4 (GRAS);O;;;;;;;;;;;8,72;
4 (GRAS);O;;;;;;;;;;;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;LA CANICULE CONTINUE DE DÉGRADER LA CONSOMMATION, AVEC DES RÉPERCUSSIONS NÉGATIVES SUR L'AMONT DE LA FILIÈRE.;
2;ZONE SUD;APPLICATION DU RÉSEAU. ARRÊT DE LA CONSOMMATION.;
