OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 17 DU 20/04/2026 AU 26/04/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;11,30;11,25;10,38;;;;;;11,30;11,25;10,38
2 (CIRÉ);U;;-0,16;-0,17;-0,15;;;;;;-0,18;-0,18;-0,16
2 (CIRÉ);R;;11,02;10,95;;;10,91;;;10,87;11,00;10,93;
2 (CIRÉ);R;;-0,04;-0,03;;;-0,28;;;-0,21;-0,10;-0,06;
2 (CIRÉ);O;;10,21;;;10,53;10,27;;;10,47;10,23;;
2 (CIRÉ);O;;;;;0,12;0,08;;;0,13;0,12;;
3 (COUVERT);U;;11,43;11,41;10,42;;;11,26;10,51;;11,44;11,37;10,45
3 (COUVERT);U;;-0,18;-0,11;-0,21;;;-0,03;0,01;;-0,17;-0,09;-0,14
3 (COUVERT);R;;11,01;10,91;10,12;10,67;10,74;10,38;9,70;10,71;10,79;10,55;9,92
3 (COUVERT);R;;-0,07;-0,08;-0,24;-0,32;-0,11;-0,08;-0,17;-0,29;-0,10;-0,05;-0,13
3 (COUVERT);O;;10,15;10,09;9,38;10,64;10,25;9,92;9,03;10,59;10,22;9,99;9,21
3 (COUVERT);O;;-0,03;-0,09;;-0,14;0,02;0,03;-0,59;-0,16;0;0,03;-0,40
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;10,46;10,14;;;10,43;10,03;
4 (GRAS);R;;;;;;-0,09;-0,05;;;-0,09;-0,09;
4 (GRAS);O;;;;;;;;;;9,73;;
4 (GRAS);O;;;;;;;;;;;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;L'ÉROSION DES COURS SE POURSUIT AVEC UNE LÉGÈRE AUGMENTATION DES VOLUMES D'ABATTAGE.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
