OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 31 DU 27/07/2026 AU 02/08/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;9,16;9,11;8,49;;;;;;9,24;9,13;8,49
2 (CIRÉ);U;;-0,16;-0,15;-0,16;;;;;;-0,10;-0,14;-0,16
2 (CIRÉ);R;8,80;8,95;8,93;8,50;9,85;9,72;9,24;;9,35;9,19;8,97;8,49
2 (CIRÉ);R;-0,02;-0,04;-0,02;0,06;;-0,08;;;0,01;0,03;-0,02;0,04
2 (CIRÉ);O;7,98;8,13;;;9,26;8,94;;;8,74;8,66;;
2 (CIRÉ);O;;;;;-0,15;-0,22;;;-0,30;-0,23;;
3 (COUVERT);U;;9,34;9,34;8,53;;;9,88;9,05;;9,41;9,50;8,73
3 (COUVERT);U;;-0,17;-0,14;-0,03;;;-0,06;-0,01;;-0,23;-0,14;0
3 (COUVERT);R;;8,96;8,89;8,24;10,12;9,91;9,49;8,64;9,92;9,70;9,30;8,44
3 (COUVERT);R;;-0,09;-0,13;-0,20;-0,09;-0,12;-0,08;-0,11;-0,11;-0,13;-0,08;-0,12
3 (COUVERT);O;8,57;8,57;8,53;;9,71;9,10;8,79;7,86;9,54;8,98;8,71;7,87
3 (COUVERT);O;;-0,22;-0,18;;-0,08;-0,22;-0,21;;-0,15;-0,25;-0,23;0
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;9,75;9,11;;;9,69;8,90;
4 (GRAS);R;;;;;;-0,20;-0,26;;;-0,17;-0,23;
4 (GRAS);O;;;;;;;;;;;;
4 (GRAS);O;;;;;;;;;;;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;LE MARCHÉ N'EST PAS EN CAPACITÉ D'ABSORBER L'OFFRE TROP ABONDANTE, POURSUITE DE LA BAISSE.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
