OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 9 DU 23/02/2026 AU 01/03/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;10,85;10,72;9,82;;;;;;10,85;10,72;9,82
2 (CIRÉ);U;;0,01;-0,07;;;;;;;0,01;-0,06;-0,13
2 (CIRÉ);R;;10,34;10,21;;;10,24;;;10,09;10,31;10,14;
2 (CIRÉ);R;;0,03;0,04;;;-0,15;;;-0,21;-0,03;-0,04;
2 (CIRÉ);O;;;;;9,56;9,39;;;9,46;9,34;;
2 (CIRÉ);O;;;;;0,11;0,09;;;0,18;0,10;;
3 (COUVERT);U;;10,96;10,93;10,04;;;10,50;;;10,96;10,86;9,91
3 (COUVERT);U;;0,15;0,16;0,10;;;0,03;;;0,18;0,16;0,05
3 (COUVERT);R;;10,23;10,09;9,34;10,28;10,22;9,83;9,20;10,27;10,22;9,91;9,27
3 (COUVERT);R;;0,07;0,10;-0,13;-0,10;-0,05;0,01;-0,08;-0,08;-0,03;0,04;-0,09
3 (COUVERT);O;;9,36;9,23;8,72;9,78;9,33;9,05;8,68;9,76;9,34;9,10;8,69
3 (COUVERT);O;;0,03;-0,06;0,06;-0,06;0,02;0,02;-0,02;-0,04;0,03;0,01;0
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;9,85;9,55;;;9,82;9,46;
4 (GRAS);R;;;;;;-0,08;-0,11;;;-0,09;-0,08;
4 (GRAS);O;;;;;;9,01;;;;8,98;;
4 (GRAS);O;;;;;;-0,27;;;;-0,19;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;L'OFFRE MODÉRÉE EN AGNEAUX DE PAYS DE QUALITÉ PERMET UNE BONNE TENUS DES COURS.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
