OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 23 DU 01/06/2026 AU 07/06/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;10,89;10,86;10,06;;;;;;10,91;10,88;10,08
2 (CIRÉ);U;;-0,06;-0,13;-0,18;;;;;;-0,05;-0,12;-0,16
2 (CIRÉ);R;10,45;10,68;10,66;;;10,99;;;10,77;10,75;10,64;
2 (CIRÉ);R;-0,20;-0,13;-0,19;;;-0,41;;;-0,23;-0,22;-0,22;
2 (CIRÉ);O;;10,16;;;10,54;9,90;;;10,45;10,00;9,66;
2 (CIRÉ);O;;-0,86;;;-0,03;0,04;;;-0,03;-0,36;-0,53;
3 (COUVERT);U;;11,03;11,01;10,04;;;11,38;10,64;;11,09;11,11;10,24
3 (COUVERT);U;;0;-0,06;-0,10;;;-0,10;-0,06;;0,01;-0,06;-0,04
3 (COUVERT);R;;10,64;10,62;9,77;11,10;10,98;10,54;9,71;11,03;10,91;10,57;9,74
3 (COUVERT);R;;-0,11;-0,20;-0,58;-0,15;-0,14;-0,14;-0,66;-0,16;-0,15;-0,15;-0,63
3 (COUVERT);O;10,23;10,25;10,27;9,73;10,85;10,12;9,80;9,40;10,76;10,17;10,01;9,54
3 (COUVERT);O;;-0,02;-0,03;;-0,03;-0,07;0,03;0,53;-0,05;-0,04;0,07;0,63
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;10,94;10,43;;;10,88;10,27;
4 (GRAS);R;;;;;;0,10;-0,04;;;0,07;-0,08;
4 (GRAS);O;;;;;;;;;;9,78;9,21;
4 (GRAS);O;;;;;;;;;;;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;POURSUITE DE LA BAISSE DES COURS DANS UN CONTEXTE COMMERCIAL DIFFICILE LIÉ À LA BAISSE DE CONSOMMATION.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
