OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 24 DU 08/06/2026 AU 14/06/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;10,83;10,79;10,07;;;;;;10,85;10,82;10,11
2 (CIRÉ);U;;-0,06;-0,07;0,01;;;;;;-0,06;-0,06;0,03
2 (CIRÉ);R;;10,56;10,62;;;10,90;10,54;;10,67;10,68;10,60;
2 (CIRÉ);R;;-0,12;-0,04;;;-0,09;;;-0,10;-0,07;-0,04;
2 (CIRÉ);O;;9,75;;;10,45;9,96;;;10,19;9,86;;
2 (CIRÉ);O;;-0,41;;;-0,09;0,06;;;-0,26;-0,14;;
3 (COUVERT);U;;10,99;10,92;10,03;;;11,19;10,51;;10,99;10,98;10,20
3 (COUVERT);U;;-0,04;-0,09;-0,01;;;-0,19;-0,13;;-0,10;-0,13;-0,04
3 (COUVERT);R;;10,56;10,58;9,74;10,90;10,88;10,48;9,75;10,84;10,82;10,51;9,75
3 (COUVERT);R;;-0,08;-0,04;-0,03;-0,20;-0,10;-0,06;0,04;-0,19;-0,09;-0,06;0,01
3 (COUVERT);O;9,90;10,07;10,13;9,58;10,70;10,17;9,91;9,41;10,50;10,13;9,99;9,49
3 (COUVERT);O;-0,33;-0,18;-0,14;-0,15;-0,15;0,05;0,11;0,01;-0,26;-0,04;-0,02;-0,05
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;10,73;10,45;;;10,67;10,23;
4 (GRAS);R;;;;;;-0,21;0,02;;;-0,21;-0,04;
4 (GRAS);O;;;;;;;;;;;;
4 (GRAS);O;;;;;;;;;;;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;L'OFFRE EST SUPÉRIEURE À LA DEMANDE.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
