OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 52 DU 22/12/2025 AU 28/12/2025

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;10,33;10,11;9,31;;;;;;10,33;10,11;9,32
2 (CIRÉ);U;;0,06;-0,14;0,03;;;;;;0,05;-0,15;0,04
2 (CIRÉ);R;9,73;9,75;9,92;;10,33;10,16;;;9,97;9,89;9,92;
2 (CIRÉ);R;-0,02;-0,16;0,06;;;0,06;;;0,04;-0,07;0,06;
2 (CIRÉ);O;;;;;9,83;9,28;;;9,39;9,31;;
2 (CIRÉ);O;;;;;0,22;-0,07;;;0,08;-0,08;;
3 (COUVERT);U;;10,33;10,25;9,16;;;10,40;;;10,34;10,28;9,25
3 (COUVERT);U;;-0,03;-0,12;-0,05;;;0;;;-0,04;-0,10;-0,09
3 (COUVERT);R;9,77;9,93;9,86;9,21;10,31;10,23;9,89;9,26;10,20;10,17;9,88;9,24
3 (COUVERT);R;-0,11;-0,13;-0,14;0,05;0,01;0,05;0,04;-0,02;0,02;0,02;-0,02;0,01
3 (COUVERT);O;;9,74;9,68;;10,09;9,73;9,46;;10,03;9,73;9,49;
3 (COUVERT);O;;-0,18;-0,30;;0,09;0,03;0;;0,09;-0,04;-0,16;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;9,87;9,50;;;9,81;9,16;
4 (GRAS);R;;;;;;-0,05;-0,05;;;0;-0,19;
4 (GRAS);O;;;;;;;;;;;;
4 (GRAS);O;;;;;;;;;;;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;COMMERCE DE FIN D'ANNÉE DÉCEVANT,  AMORCE DE LA BAISSE DES COURS.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
