OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 21 DU 18/05/2026 AU 24/05/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;11,00;10,94;9,91;;;;;;11,01;10,97;9,96
2 (CIRÉ);U;;-0,03;-0,12;-0,42;;;;;;-0,03;-0,10;-0,37
2 (CIRÉ);R;10,59;10,80;10,77;;;11,38;;;10,95;10,96;10,83;
2 (CIRÉ);R;;-0,03;-0,06;;;0,15;;;0,10;0;-0,05;
2 (CIRÉ);O;;10,42;;;10,76;10,01;;;10,61;10,17;;
2 (CIRÉ);O;;;;;0,45;-0,21;;;0,36;-0,02;;
3 (COUVERT);U;;11,12;11,09;10,13;;;11,39;10,72;;11,13;11,17;10,34
3 (COUVERT);U;;-0,02;-0,05;-0,10;;;0,04;0,15;;-0,03;-0,02;0
3 (COUVERT);R;;10,76;10,72;9,96;11,11;11,11;10,62;9,93;11,03;11,05;10,65;9,95
3 (COUVERT);R;;-0,07;-0,08;-0,11;0,11;0,16;0,08;0,05;0,07;0,12;0,05;0,02
3 (COUVERT);O;;10,17;10,09;9,40;10,86;10,24;9,67;9,20;10,84;10,23;9,82;9,27
3 (COUVERT);O;;0,08;-0,05;;0,13;0,08;-0,13;-0,29;0,13;0,08;-0,04;-0,24
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;10,91;10,63;;;10,89;10,54;9,50
4 (GRAS);R;;;;;;0,49;0,43;;;0,51;0,39;
4 (GRAS);O;;;;;;10,42;9,32;;;10,39;9,29;
4 (GRAS);O;;;;;;0,65;0;;;0,63;-0,02;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;MALGRÉ DES ABATTAGES PLUS CONSÉQUENTS AVANT LA PENTECÔTE ET L'AÏD, LES COURS POURSUIVENT LEUR EFFRITEMENT.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
