OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 28 DU 06/07/2026 AU 12/07/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;9,47;9,37;8,72;;;;;;9,48;9,40;8,73
2 (CIRÉ);U;;0,12;-0,15;-0,17;;;;;;0,11;-0,12;-0,14
2 (CIRÉ);R;9,08;9,32;9,29;;10,05;9,93;9,36;;9,61;9,52;9,31;
2 (CIRÉ);R;-0,14;-0,21;-0,40;;-0,01;0,12;-0,15;;0,03;-0,10;-0,34;
2 (CIRÉ);O;;;;;9,37;9,11;8,89;;9,15;8,96;8,75;
2 (CIRÉ);O;;;;;-0,12;-0,25;-0,17;;-0,19;-0,33;-0,28;
3 (COUVERT);U;;9,71;9,68;8,84;;;10,36;9,45;;9,77;9,83;9,01
3 (COUVERT);U;;-0,20;-0,24;-0,37;;;-0,12;-0,02;;-0,19;-0,19;-0,28
3 (COUVERT);R;;9,36;9,40;8,93;10,27;10,17;9,63;8,65;10,10;9,99;9,56;8,78
3 (COUVERT);R;;-0,32;-0,33;-0,10;-0,07;-0,08;-0,13;-0,19;-0,04;-0,11;-0,19;-0,13
3 (COUVERT);O;;9,52;9,49;;9,77;9,09;8,82;8,25;9,70;9,17;8,97;8,39
3 (COUVERT);O;;-0,07;-0,05;;0,02;-0,19;-0,26;-0,38;-0,01;-0,17;-0,24;-0,34
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;10,00;9,56;;;9,96;9,46;
4 (GRAS);R;;;;;;-0,17;-0,12;;;-0,19;-0,12;
4 (GRAS);O;;;;;;8,95;8,43;;;8,90;8,46;
4 (GRAS);O;;;;;;;;;;;-0,26;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;LA CONJUGAISON DE SORTIES PLUS ABONDANTES ET DE LA MÉVENTE ACCENTUÉE PAR LA CANICULE ENTRAÎNE LA BAISSE DES COURS.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
