OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 15 DU 06/04/2026 AU 12/04/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;11,59;11,60;10,62;;;;;;11,59;11,60;10,63
2 (CIRÉ);U;;-0,35;-0,29;-0,35;;;;;;-0,35;-0,29;-0,34
2 (CIRÉ);R;;11,28;11,19;;;11,13;;;11,10;11,22;11,15;
2 (CIRÉ);R;;-0,28;-0,29;;;0,08;;;-0,18;-0,19;-0,25;
2 (CIRÉ);O;;;;;10,56;10,42;;;10,55;10,43;;
2 (CIRÉ);O;;;;;0,09;0,18;;;0,10;0,16;;
3 (COUVERT);U;;11,75;11,63;10,77;;;11,20;;;11,68;11,55;10,72
3 (COUVERT);U;;-0,34;-0,33;-0,16;;;-0,13;;;-0,33;-0,25;-0,05
3 (COUVERT);R;;11,20;11,13;10,48;10,85;10,88;10,49;9,95;10,88;10,93;10,66;10,13
3 (COUVERT);R;;-0,31;-0,24;-0,03;-0,14;-0,07;-0,07;-0,07;-0,17;-0,11;-0,11;-0,06
3 (COUVERT);O;;10,26;10,28;;10,79;10,31;9,98;9,56;10,75;10,30;10,05;9,62
3 (COUVERT);O;;-0,26;-0,11;;0,02;0;0,01;0,06;-0,02;-0,05;-0,05;0,05
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;;10,20;;;;10,16;
4 (GRAS);R;;;;;;;-0,04;;;;-0,05;
4 (GRAS);O;;;;;;;;;;;;
4 (GRAS);O;;;;;;;;;;;;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;LES FËTES DE PÂQUES PASSÉES, VOLUME D'ABATTAGE EN FORTE BAISSE ACCOMPAGNÉ D'UNE DÉGRADATION DES COURS.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
