OVINS DE BOUCHERIE
COTATIONS NATIONALES ET REGIONALES DES AGNEAUX ET BREBIS DE BOUCHERIE POUR LES ETATS D'ENGRAISSEMENT 2, 3 ET 4
EN EURO
SEMAINE N° 13 DU 23/03/2026 AU 29/03/2026

Prix "entrée abattoir" HT exprimé en EURO/Kg de carcasse (cinquième quartier inclus) frais de transport inclus
AGNEAUX
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;;;ZONE SUD;;;;MOYENNES REGIONS
;;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG;13 A 16 KG;16 A 19 KG;19 A 22 KG;+ de 22 KG
2 (CIRÉ);U;;11,90;11,88;10,90;;;;;;11,90;11,88;10,90
2 (CIRÉ);U;;0,32;0,39;0,48;;;;;;0,32;0,38;0,48
2 (CIRÉ);R;11,36;11,40;11,21;;;11,19;11,31;;11,27;11,34;11,23;10,45
2 (CIRÉ);R;;0,43;0,35;;;0,17;;;0,36;0,36;0,39;
2 (CIRÉ);O;10,28;10,38;;;10,64;10,48;;;10,55;10,45;10,38;
2 (CIRÉ);O;;0,32;;;0,09;0,16;;;0,15;0,24;;
3 (COUVERT);U;;12,10;12,07;10,91;;;11,33;10,50;;12,04;11,92;10,76
3 (COUVERT);U;;0,45;0,52;0,30;;;0,15;0,13;;0,42;0,44;0,22
3 (COUVERT);R;;11,29;11,13;10,48;10,96;10,95;10,61;10,11;11,02;11,02;10,77;10,27
3 (COUVERT);R;;0,48;0,49;0,40;0,13;0,12;0,25;0,43;0,19;0,19;0,33;0,40
3 (COUVERT);O;10,38;10,44;10,40;9,89;10,67;10,27;10,04;9,56;10,61;10,31;10,14;9,67
3 (COUVERT);O;0,57;0,38;0,40;0,50;0,13;0,15;0,20;0,23;0,25;0,21;0,23;0,32
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);U;;;;;;;;;;;;
4 (GRAS);R;;;;;;10,59;10,26;;;10,58;10,23;9,37
4 (GRAS);R;;;;;;0,11;0,22;;;0,13;0,23;
4 (GRAS);O;;;;;;;9,40;;;9,75;9,28;
4 (GRAS);O;;;;;;;0,21;;;0,21;0,17;
BREBIS
ETAT ENGRAISSEMENT;CONFORMATION;ZONE NORD;;ZONE SUD;;MOYENNES REGIONS
;;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG;- de 30 KG;+ de 30 KG
2 (CIRÉ);U;;;;;;
2 (CIRÉ);U;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);R;;;;;;
2 (CIRÉ);O;;;;;;
2 (CIRÉ);O;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);U;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);R;;;;;;
3 (COUVERT);O;;;;;;
3 (COUVERT);O;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);U;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);R;;;;;;
4 (GRAS);O;;;;;;
4 (GRAS);O;;;;;;


1;ZONE NORD;À L'APPROCHE DE PÂQUES, VOLUMES ABATTUS ET COURS EN HAUSSE.;
2;ZONE SUD;APPLICATION DU RÉSEAU.;
