PORC CHARCUTIER
COTATIONS REGIONALES ET NATIONALES DES PORCS CHARCUTIERS
EN EURO
SEMAINE N° 21 DU 19/05/2023 AU 25/05/2023

COTATION EN EURO/KG DE CARCASSE

;REGIONS;;SIEGE DE LA COMMISSION
;;;;;;CLASSE E;;CLASSE S
;;;;;;semaine n;variation;semaine n;variation
1;BRETAGNE;101;RENNES;10;PORC CHARCUTIER;2,26;-0,01;2,34;-0,02;
2;HAUTE ET BASSE NORMANDIE, PAYS DE LOIRE, POITOU-CHARENTES, CENTRE;105;NANTES;10;PORC CHARCUTIER;2,24;-0,06;2,32;-0,07;
3;NORD-PAS DE CALAIS,PICARDIE, ILE DE FRANCE, LORRAINE,ALSACE, CHAMPAGNE-ARDENNES;20;LILLE;10;PORC CHARCUTIER;2,28;-0,01;2,37;-0,01;
4;BOURGOGNE,FRANCHE-COMTE, RHONE-ALPES, PROVENCE-ALPES COTE D'AZUR,CORSE;68;LYON;10;PORC CHARCUTIER;2,43;-0,04;2,38;-0,01;
5;MIDI-PYRENEES, AQUITAINE LANGUEDOC-ROUSSILLON, AUVERGNE,LIMOUSIN;69;TOULOUSE;10;PORC CHARCUTIER;2,22;0;2,32;0;
;;;;REFERENCE NATIONALE;;2,27;-0,02;2,34;-0,03
