annee,semaine,mois,date_debut,date_fin,type_racial,sexe,conformation,poids,marche,unite,prix,variation,source
2023,13,,2023-03-27,2023-04-02,Limousins,Femelle,U,,AGEN,EUR/tête,305,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Limousins,Femelle,U,,LEZA,EUR/tête,360,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Limousins,Femelle,U,,MOYENNE NATIONALE,EUR/tête,342.77,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Limousins,Femelle,R,,AGEN,EUR/tête,175,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Limousins,Femelle,R,,LEZA,EUR/tête,150,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Limousins,Femelle,R,,MOYENNE NATIONALE,EUR/tête,157.83,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Limousins,Femelle,O,,AGEN,EUR/tête,70,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Limousins,Femelle,O,,LEZA,EUR/tête,50,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Limousins,Femelle,O,,MOYENNE NATIONALE,EUR/tête,56.27,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Mâle,E,,LEZA,EUR/tête,430,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Mâle,E,,MOYENNE NATIONALE,EUR/tête,430,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Mâle,U,,LEZA,EUR/tête,370,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Mâle,U,,MOYENNE NATIONALE,EUR/tête,370,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Mâle,R,,LEZA,EUR/tête,220,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Mâle,R,,MOYENNE NATIONALE,EUR/tête,220,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Mâle,O,,LEZA,EUR/tête,90,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Mâle,O,,MOYENNE NATIONALE,EUR/tête,90,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Femelle,E,,LEZA,EUR/tête,375,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Femelle,E,,MOYENNE NATIONALE,EUR/tête,375,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Femelle,U,,LEZA,EUR/tête,320,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Femelle,U,,MOYENNE NATIONALE,EUR/tête,320,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Femelle,R,,LEZA,EUR/tête,160,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Femelle,R,,MOYENNE NATIONALE,EUR/tête,160,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Femelle,O,,LEZA,EUR/tête,90,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Charolais,Femelle,O,,MOYENNE NATIONALE,EUR/tête,90,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,E,,LEZA,EUR/tête,400,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,E,,MOYENNE NATIONALE,EUR/tête,400,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,U,,CHAG,EUR/tête,360,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,U,,LEZA,EUR/tête,340,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,U,,MOYENNE NATIONALE,EUR/tête,344.71,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,R,,CHAG,EUR/tête,260,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,R,,LEZA,EUR/tête,200,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,R,,MOYENNE NATIONALE,EUR/tête,214.12,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,O,,CHAG,EUR/tête,160,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,O,,LEZA,EUR/tête,70,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Mâle,O,,MOYENNE NATIONALE,EUR/tête,91.18,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,E,,LEZA,EUR/tête,345,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,E,,MOYENNE NATIONALE,EUR/tête,345,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,U,,CHAG,EUR/tête,310,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,U,,LEZA,EUR/tête,290,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,U,,MOYENNE NATIONALE,EUR/tête,297.25,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,R,,CHAG,EUR/tête,210,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,R,,LEZA,EUR/tête,140,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,R,,MOYENNE NATIONALE,EUR/tête,165.36,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,O,,CHAG,EUR/tête,140,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,O,,LEZA,EUR/tête,70,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Viande,Femelle,O,,MOYENNE NATIONALE,EUR/tête,95.36,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,U,,AGEN,EUR/tête,310,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,U,,BOUR,EUR/tête,430,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,U,,CARE,EUR/tête,350,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,U,,CHAG,EUR/tête,360,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,U,,LEZA,EUR/tête,290,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,U,,TALA,EUR/tête,490,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,U,,MOYENNE NATIONALE,EUR/tête,436.66,5.05,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,R,,AGEN,EUR/tête,200,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,R,,BOUR,EUR/tête,310,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,R,,CARE,EUR/tête,230,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,R,,CHAG,EUR/tête,260,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,R,,LEZA,EUR/tête,170,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,R,,TALA,EUR/tête,400,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,R,,MOYENNE NATIONALE,EUR/tête,333.25,5.06,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,O,,AGEN,EUR/tête,85,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,O,,BOUR,EUR/tête,230,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,O,,CARE,EUR/tête,140,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,O,,CHAG,EUR/tête,160,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,O,,LEZA,EUR/tête,80,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,O,,TALA,EUR/tête,270,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,O,,MOYENNE NATIONALE,EUR/tête,224.52,5.06,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,P,,LEZA,EUR/tête,35,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Mâle,P,,MOYENNE NATIONALE,EUR/tête,35,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,U,,AGEN,EUR/tête,220,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,U,,BOUR,EUR/tête,330,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,U,,CARE,EUR/tête,280,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,U,,CHAG,EUR/tête,310,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,U,,LEZA,EUR/tête,220,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,U,,TALA,EUR/tête,400,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,U,,MOYENNE NATIONALE,EUR/tête,347.79,4.87,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,R,,AGEN,EUR/tête,155,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,R,,BOUR,EUR/tête,260,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,R,,CARE,EUR/tête,170,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,R,,CHAG,EUR/tête,210,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,R,,LEZA,EUR/tête,130,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,R,,TALA,EUR/tête,310,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,R,,MOYENNE NATIONALE,EUR/tête,261.61,4.88,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,O,,AGEN,EUR/tête,70,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,O,,BOUR,EUR/tête,200,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,O,,CARE,EUR/tête,110,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,O,,CHAG,EUR/tête,140,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,O,,LEZA,EUR/tête,80,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,O,,TALA,EUR/tête,210,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,O,,MOYENNE NATIONALE,EUR/tête,181.13,4.88,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,P,,LEZA,EUR/tête,20,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Mixte,Femelle,P,,MOYENNE NATIONALE,EUR/tête,20,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,R,,AGEN,EUR/tête,175,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,R,,ARMO,EUR/tête,350,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,R,,CARE,EUR/tête,220,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,R,,CHAG,EUR/tête,240,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,R,,LAMB,EUR/tête,363,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,R,,LEZA,EUR/tête,140,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,R,,RETH,EUR/tête,240,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,R,,TALA,EUR/tête,320,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,R,,MOYENNE NATIONALE,EUR/tête,230.67,1.86,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,O,,AGEN,EUR/tête,75,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,O,,ARMO,EUR/tête,230,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,O,,CARE,EUR/tête,115,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,O,,CHAG,EUR/tête,135,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,O,,LAMB,EUR/tête,211,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,O,,LEZA,EUR/tête,70,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,O,,RETH,EUR/tête,200,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,O,,TALA,EUR/tête,240,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,O,,MOYENNE NATIONALE,EUR/tête,137.31,-1.66,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,P,,AGEN,EUR/tête,45,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,P,,CARE,EUR/tête,95,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,P,,CHAG,EUR/tête,100,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,P,,LEZA,EUR/tête,20,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,P,,TALA,EUR/tête,140,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Mâle,P,,MOYENNE NATIONALE,EUR/tête,60.05,1.09,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,R,,AGEN,EUR/tête,140,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,R,,ARMO,EUR/tête,260,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,R,,CARE,EUR/tête,160,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,R,,CHAG,EUR/tête,210,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,R,,LAMB,EUR/tête,360,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,R,,LEZA,EUR/tête,120,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,R,,TALA,EUR/tête,250,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,R,,MOYENNE NATIONALE,EUR/tête,193.49,9.71,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,O,,AGEN,EUR/tête,105,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,O,,ARMO,EUR/tête,210,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,O,,CARE,EUR/tête,110,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,O,,CHAG,EUR/tête,115,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,O,,LAMB,EUR/tête,168,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,O,,LEZA,EUR/tête,70,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,O,,RETH,EUR/tête,150,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,O,,TALA,EUR/tête,200,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,O,,MOYENNE NATIONALE,EUR/tête,120.83,2.55,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,P,,AGEN,EUR/tête,75,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,P,,CARE,EUR/tête,90,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,P,,CHAG,EUR/tête,50,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,P,,LEZA,EUR/tête,20,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,P,,TALA,EUR/tête,110,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Croise Laitier,Femelle,P,,MOYENNE NATIONALE,EUR/tête,46.54,0.99,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,> 60 kg,BOUR,EUR/tête,280,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,> 60 kg,LEZA,EUR/tête,230,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,> 60 kg,TALA,EUR/tête,260,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,> 60 kg,MOYENNE NATIONALE,EUR/tête,267.76,5.19,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,55 a 60 kg,BOUR,EUR/tête,240,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,55 a 60 kg,LEZA,EUR/tête,140,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,55 a 60 kg,MOYENNE NATIONALE,EUR/tête,219.45,3.97,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,50 a 55 kg,BOUR,EUR/tête,190,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,50 a 55 kg,LEZA,EUR/tête,100,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,50 a 55 kg,MOYENNE NATIONALE,EUR/tête,171.5,3.97,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,45 a 50 kg,BOUR,EUR/tête,145,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,45 a 50 kg,LEZA,EUR/tête,80,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,45 a 50 kg,TALA,EUR/tête,200,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,45 a 50 kg,MOYENNE NATIONALE,EUR/tête,145.45,5.19,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,< 45 kg,BOUR,EUR/tête,80,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,< 45 kg,LEZA,EUR/tête,30,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,< 45 kg,TALA,EUR/tête,130,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Montbeliards,Mâle,,< 45 kg,MOYENNE NATIONALE,EUR/tête,81.9,5.19,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,> 60 kg,CARE,EUR/tête,155,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,> 60 kg,CHAG,EUR/tête,130,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,> 60 kg,LEZA,EUR/tête,150,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,> 60 kg,MOYENNE NATIONALE,EUR/tête,147.34,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,55 a 60 kg,CARE,EUR/tête,105,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,55 a 60 kg,CHAG,EUR/tête,100,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,55 a 60 kg,LEZA,EUR/tête,130,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,55 a 60 kg,MOYENNE NATIONALE,EUR/tête,112.91,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,50 a 55 kg,CARE,EUR/tête,80,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,50 a 55 kg,CHAG,EUR/tête,80,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,50 a 55 kg,LEZA,EUR/tête,110,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,50 a 55 kg,MOYENNE NATIONALE,EUR/tête,90.89,0,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,45 a 50 kg,CARE,EUR/tête,75,,COT-VRO-veaux14j_9_marches-A23-S13.csv
2023,13,,2023-03-27,2023-04-02,Normands,Mâle,,45 a 50 kg,CHAG,EUR/tête,70,,COT-VRO-veaux14j_9_marches-A23-S13.csv
