annee,semaine,mois,date_debut,date_fin,marche,race,sexe,age_mois,classe,poids_kg,unite,prix,variation,source
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,6/12,E,350,EUR/kg vif,5.1,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,E,250,EUR/kg vif,6,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,E,300,EUR/kg vif,5.8,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,E,270,EUR/kg vif,5.2,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,250,EUR/kg vif,5.28,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,300,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,350,EUR/kg vif,0.03,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Limousins,Femelle,6/12,U,270,EUR/kg vif,4.61,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,300,EUR/kg vif,0.04,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,350,EUR/kg vif,0.04,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,400,EUR/kg vif,-0.01,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Charolais,Mâle,12/24,U,450,EUR/kg vif,-0.04,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Charolais,Mâle,12/24,U,500,EUR/kg vif,-0.06,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Charolais,Femelle,6/12,U,270,EUR/kg vif,4.5,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Charolais,Femelle,12/24,U,400,EUR/kg vif,-0.05,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,6/12,U,300,EUR/kg vif,4.97,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,6/12,U,350,EUR/kg vif,4.95,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,6/12,U,400,EUR/kg vif,-0.01,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,12/24,U,450,EUR/kg vif,4.75,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,12/24,U,500,EUR/kg vif,4.75,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Femelle,6/12,U,270,EUR/kg vif,4.54,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Femelle,12/24,U,400,EUR/kg vif,4.55,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,5.7,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,5.67,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,350,EUR/kg vif,5.5,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,U,270,EUR/kg vif,4.9,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,4.9,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,4.86,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,-0.01,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,250,EUR/kg vif,4.89,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,300,EUR/kg vif,0.03,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,350,EUR/kg vif,4.75,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Limousins,Femelle,6/12,R,270,EUR/kg vif,4.37,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Charolais,Mâle,6/12,R,300,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,6/12,R,300,EUR/kg vif,4.68,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,6/12,R,350,EUR/kg vif,4.67,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,6/12,R,400,EUR/kg vif,-0.01,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,12/24,R,450,EUR/kg vif,4.5,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Mâle,12/24,R,500,EUR/kg vif,4.5,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Femelle,6/12,R,270,EUR/kg vif,4.28,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Croises,Femelle,12/24,R,400,EUR/kg vif,4.25,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,R,250,EUR/kg vif,4.9,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,R,300,EUR/kg vif,4.8,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,R,270,EUR/kg vif,4.2,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Salers,Mâle,6/12,R,300,EUR/kg vif,4.2,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Salers,Mâle,6/12,R,350,EUR/kg vif,-0.03,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Salers,Mâle,6/12,R,400,EUR/kg vif,-0.03,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,4.6,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,4.64,,COT-VRO-GB_maigres-A25-S15.csv
2025,15,,2025-04-07,2025-04-13,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,4.51,,COT-VRO-GB_maigres-A25-S15.csv
2025,16,,2025-04-14,2025-04-20,LIMOGES,Limousins,Mâle,6/12,U,250,EUR/kg vif,5.35,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,LIMOGES,Limousins,Mâle,6/12,U,300,EUR/kg vif,5.23,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,LIMOGES,Limousins,Mâle,6/12,U,350,EUR/kg vif,5.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,LIMOGES,Limousins,Femelle,6/12,U,270,EUR/kg vif,4.65,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,LIMOGES,Limousins,Mâle,6/12,R,250,EUR/kg vif,4.91,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,LIMOGES,Limousins,Mâle,6/12,R,300,EUR/kg vif,4.8,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,LIMOGES,Limousins,Mâle,6/12,R,350,EUR/kg vif,4.75,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,LIMOGES,Limousins,Femelle,6/12,R,270,EUR/kg vif,4.32,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Croises,Mâle,6/12,U,300,EUR/kg vif,5,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Croises,Mâle,6/12,U,350,EUR/kg vif,5.05,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Croises,Mâle,6/12,U,400,EUR/kg vif,4.77,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Croises,Femelle,6/12,U,320,EUR/kg vif,4.63,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,5.05,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,4.92,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Croises,Mâle,6/12,R,300,EUR/kg vif,4.75,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Croises,Mâle,6/12,R,350,EUR/kg vif,4.8,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Croises,Mâle,6/12,R,400,EUR/kg vif,4.62,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Croises,Femelle,6/12,R,320,EUR/kg vif,4.55,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Salers,Mâle,6/12,R,300,EUR/kg vif,4.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Salers,Mâle,6/12,R,350,EUR/kg vif,4.27,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Salers,Mâle,6/12,R,400,EUR/kg vif,4.32,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,4.9,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,4.82,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,DIJON,Charolais,Mâle,6/12,U,300,EUR/kg vif,0.04,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,DIJON,Charolais,Mâle,6/12,U,350,EUR/kg vif,0.03,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,DIJON,Charolais,Mâle,6/12,U,400,EUR/kg vif,4.99,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,DIJON,Charolais,Mâle,12/24,U,450,EUR/kg vif,-0.04,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,DIJON,Charolais,Mâle,12/24,U,500,EUR/kg vif,-0.05,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,DIJON,Charolais,Femelle,6/12,U,270,EUR/kg vif,-0.03,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,DIJON,Charolais,Femelle,12/24,U,,EUR/kg vif,4.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Mâle,6/12,E,250,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Mâle,6/12,E,300,EUR/kg vif,5.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Mâle,6/12,E,350,EUR/kg vif,5.05,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Femelle,6/12,E,270,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,6/12,E,350,EUR/kg vif,5.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,E,250,EUR/kg vif,0.15,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,E,300,EUR/kg vif,0.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,E,270,EUR/kg vif,5.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Mâle,6/12,U,250,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Mâle,6/12,U,300,EUR/kg vif,5,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Mâle,6/12,U,350,EUR/kg vif,4.95,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Femelle,6/12,U,270,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,6/12,U,300,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,6/12,U,350,EUR/kg vif,4.9,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,6/12,U,400,EUR/kg vif,4.8,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,12/24,U,450,EUR/kg vif,4.75,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,12/24,U,500,EUR/kg vif,4.75,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Femelle,6/12,U,270,EUR/kg vif,0.05,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Femelle,12/24,U,400,EUR/kg vif,4.55,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,0.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,0.15,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,U,270,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,0.05,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,4.65,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Mâle,6/12,R,250,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Mâle,6/12,R,300,EUR/kg vif,4.8,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Mâle,6/12,R,350,EUR/kg vif,4.75,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Limousins,Femelle,6/12,R,270,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,6/12,R,300,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,6/12,R,350,EUR/kg vif,4.6,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,6/12,R,400,EUR/kg vif,4.55,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,12/24,R,450,EUR/kg vif,4.5,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Mâle,12/24,R,500,EUR/kg vif,4.5,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Femelle,6/12,R,270,EUR/kg vif,0.05,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Croises,Femelle,12/24,R,400,EUR/kg vif,4.25,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,R,250,EUR/kg vif,0.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,R,300,EUR/kg vif,0.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,R,270,EUR/kg vif,0.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,0.05,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,4.4,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,NANTES,Limousins,Mâle,6/12,U,300,EUR/kg vif,5.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,NANTES,Limousins,Mâle,6/12,U,350,EUR/kg vif,5.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,NANTES,Charolais,Mâle,6/12,U,300,EUR/kg vif,5.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,NANTES,Charolais,Mâle,6/12,U,350,EUR/kg vif,5.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,NANTES,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,5.6,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,NANTES,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,5.7,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,NANTES,Blond D'Aquitaine,Mâle,6/12,U,350,EUR/kg vif,5.5,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,NANTES,Limousins,Mâle,6/12,R,300,EUR/kg vif,4.7,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,NANTES,Charolais,Mâle,6/12,R,300,EUR/kg vif,4.7,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,250,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,300,EUR/kg vif,5.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,350,EUR/kg vif,5.05,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Limousins,Femelle,6/12,E,270,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Croises,Mâle,6/12,E,350,EUR/kg vif,5.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,E,250,EUR/kg vif,0.15,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,E,300,EUR/kg vif,0.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,E,270,EUR/kg vif,5.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,250,EUR/kg vif,0.03,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,300,EUR/kg vif,5.16,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,350,EUR/kg vif,5.11,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Limousins,Femelle,6/12,U,270,EUR/kg vif,0.04,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,300,EUR/kg vif,0.03,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,350,EUR/kg vif,0.02,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,400,EUR/kg vif,4.99,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Charolais,Mâle,12/24,U,450,EUR/kg vif,-0.04,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Charolais,Mâle,12/24,U,500,EUR/kg vif,-0.05,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Charolais,Femelle,6/12,U,270,EUR/kg vif,-0.03,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Charolais,Femelle,12/24,U,400,EUR/kg vif,4.2,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Croises,Mâle,6/12,U,300,EUR/kg vif,0.06,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Croises,Mâle,6/12,U,350,EUR/kg vif,4.95,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Croises,Mâle,6/12,U,400,EUR/kg vif,4.79,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Croises,Mâle,12/24,U,450,EUR/kg vif,4.75,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Croises,Mâle,12/24,U,500,EUR/kg vif,4.75,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Croises,Femelle,6/12,U,270,EUR/kg vif,0.04,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Croises,Femelle,12/24,U,400,EUR/kg vif,4.55,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,0.1,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,0.08,,COT-VRO-GB_maigres-A25-S16.csv
2025,16,,2025-04-14,2025-04-20,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,350,EUR/kg vif,5.5,,COT-VRO-GB_maigres-A25-S16.csv
