GROS BOVINS MAIGRES
COTATIONS DES BOVINS DESTINES A L'ENGRAISSEMENT
EN EURO
SEMAINE N° 31 DU 31/07/2023 AU 06/08/2023

EN EURO/KG VIF
RACES;;;LIMOUSINS;;;;CHAROLAIS;;;;;;;CROISES;;;;;;;BLOND D'AQUITAINE;;;;;;SALERS;;;;;;;AUBRAC/GASCONS
;;SEXE;M;M;M;F;M;M;M;M;M;F;F;M;M;M;M;M;F;F;M;M;M;M;F;F;M;M;M;M;M;F;F;M;M;M;M;M;F;F
;;AGE;*6/12;*6/12;*6/12;*6/12;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24
LIMOGES;MARCHÉ PLUS ACTIF DANS LES ANIMAUX DE QUALITÉ SUPÉRIEURE.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;MARCHÉ PLUS ACTIF DANS LES ANIMAUX DE QUALITÉ SUPÉRIEURE.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;MARCHÉ PLUS ACTIF DANS LES ANIMAUX DE QUALITÉ SUPÉRIEURE.;U;3,55;3,53;3,45;3,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;MARCHÉ PLUS ACTIF DANS LES ANIMAUX DE QUALITÉ SUPÉRIEURE.;U;0,05;0,05;0,05;0,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;MARCHÉ PLUS ACTIF DANS LES ANIMAUX DE QUALITÉ SUPÉRIEURE.;R;3,15;3,13;3,10;2,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;MARCHÉ PLUS ACTIF DANS LES ANIMAUX DE QUALITÉ SUPÉRIEURE.;R;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;MARCHÉ PLUS ACTIF DANS LES ANIMAUX DE QUALITÉ SUPÉRIEURE.;tonnage;250,00;300,00;350,00;270,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLERMONT-FERRAND;PEU D'ACTIVITÉ, COURS RECONDUITS EN TOUTES CATÉGORIES.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLERMONT-FERRAND;PEU D'ACTIVITÉ, COURS RECONDUITS EN TOUTES CATÉGORIES.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLERMONT-FERRAND;PEU D'ACTIVITÉ, COURS RECONDUITS EN TOUTES CATÉGORIES.;U;;;;;;;;;;;;3,38;3,32;3,34;;;2,99;;;;;;;;;;;;;;;3,39;3,38;3,39;;;;;
CLERMONT-FERRAND;PEU D'ACTIVITÉ, COURS RECONDUITS EN TOUTES CATÉGORIES.;U;;;;;;;;;;;;0;0;0;;;0;;;;;;;;;;;;;;;0;0;0;;;;;
CLERMONT-FERRAND;PEU D'ACTIVITÉ, COURS RECONDUITS EN TOUTES CATÉGORIES.;R;;;;;;;;;;;;3,20;3,15;3,17;;;2,87;;;;;;;;2,85;2,85;2,86;;;;;3,19;3,21;3,22;;;;;
CLERMONT-FERRAND;PEU D'ACTIVITÉ, COURS RECONDUITS EN TOUTES CATÉGORIES.;R;;;;;;;;;;;;0;0;0;;;0;;;;;;;;0;0;0;;;;;0;0;0;;;;;
CLERMONT-FERRAND;PEU D'ACTIVITÉ, COURS RECONDUITS EN TOUTES CATÉGORIES.;tonnage;;;;;;;;;;;;300,00;350,00;400,00;450,00;500,00;320,00;;;;;;;;300,00;350,00;400,00;450,00;500,00;320,00;400,00;300,00;350,00;400,00;450,00;;;;
DIJON;EXPORT AU RALENTI. COURS RECONDUITS.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;EXPORT AU RALENTI. COURS RECONDUITS.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;EXPORT AU RALENTI. COURS RECONDUITS.;U;;;;;;3,45;3,40;3,34;3,25;3,30;3,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;EXPORT AU RALENTI. COURS RECONDUITS.;U;;;;;;;-0,01;0;0;0,02;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;EXPORT AU RALENTI. COURS RECONDUITS.;R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;EXPORT AU RALENTI. COURS RECONDUITS.;R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;EXPORT AU RALENTI. COURS RECONDUITS.;tonnage;;;;;;350,00;400,00;450,00;500,00;270,00;400,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOULOUSE;RECONDUCTION DES COURS.;E;4,10;4,00;3,90;3,40;;;;;;;;;3,55;;;;;;4,50;4,30;;;4,10;;;;;;;;;;;;;;;;
TOULOUSE;RECONDUCTION DES COURS.;E;0;0;0;0;;;;;;;;;0;;;;;;0;0;;;0;;;;;;;;;;;;;;;;
TOULOUSE;RECONDUCTION DES COURS.;U;3,85;3,75;3,60;3,20;;;;;;;;3,45;3,35;3,55;3,50;3,45;3,05;3,00;4,15;4,10;;;3,45;;;;;;;;;3,40;3,40;3,40;;;;;
TOULOUSE;RECONDUCTION DES COURS.;U;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;0;0;0;;;;;
TOULOUSE;RECONDUCTION DES COURS.;R;3,05;3,00;2,95;2,85;;;;;;;;3,15;3,10;3,15;3,10;3,05;2,80;2,75;3,10;3,05;;;2,80;;;;;;;;;3,20;3,20;3,20;;;;;
TOULOUSE;RECONDUCTION DES COURS.;R;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;0;0;0;;;;;
