GROS BOVINS MAIGRES
COTATIONS DES BOVINS DESTINES A L'ENGRAISSEMENT
EN EURO
SEMAINE N° 48 DU 27/11/2023 AU 03/12/2023

EN EURO/KG VIF
RACES;;;LIMOUSINS;;;;CHAROLAIS;;;;;;;CROISES;;;;;;;BLOND D'AQUITAINE;;;;;;SALERS;;;;;;;AUBRAC/GASCONS
;;SEXE;M;M;M;F;M;M;M;M;M;F;F;M;M;M;M;M;F;F;M;M;M;M;F;F;M;M;M;M;M;F;F;M;M;M;M;M;F;F
;;AGE;*6/12;*6/12;*6/12;*6/12;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24
LIMOGES;"COURS STABLES.
";E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;"COURS STABLES.
";E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;"COURS STABLES.
";U;3,58;3,56;3,48;3,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;"COURS STABLES.
";U;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;"COURS STABLES.
";R;3,15;3,13;3,10;2,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;"COURS STABLES.
";R;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;"COURS STABLES.
";tonnage;250,00;300,00;350,00;270,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLERMONT-FERRAND;MALGRÉ UN MARCHÉ PLUS ACTIF, LES COURS SONT RECONDUITS DANS TOUTES LES CATÉGORIES.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLERMONT-FERRAND;MALGRÉ UN MARCHÉ PLUS ACTIF, LES COURS SONT RECONDUITS DANS TOUTES LES CATÉGORIES.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLERMONT-FERRAND;MALGRÉ UN MARCHÉ PLUS ACTIF, LES COURS SONT RECONDUITS DANS TOUTES LES CATÉGORIES.;U;;;;;;;;;;;;3,23;3,25;3,25;;;3,27;;;;;;;;;;;;;;;3,30;3,30;3,30;;;;;
CLERMONT-FERRAND;MALGRÉ UN MARCHÉ PLUS ACTIF, LES COURS SONT RECONDUITS DANS TOUTES LES CATÉGORIES.;U;;;;;;;;;;;;0;0;0;;;0;;;;;;;;;;;;;;;0;0;0;;;;;
CLERMONT-FERRAND;MALGRÉ UN MARCHÉ PLUS ACTIF, LES COURS SONT RECONDUITS DANS TOUTES LES CATÉGORIES.;R;;;;;;;;;;;;3,09;3,09;3,09;;;3,13;;;;;;;;2,70;2,70;2,70;;;;;3,11;3,14;3,14;;;;;
CLERMONT-FERRAND;MALGRÉ UN MARCHÉ PLUS ACTIF, LES COURS SONT RECONDUITS DANS TOUTES LES CATÉGORIES.;R;;;;;;;;;;;;0;0;0;;;0;;;;;;;;0;0;0;;;;;0;0;0;;;;;
CLERMONT-FERRAND;MALGRÉ UN MARCHÉ PLUS ACTIF, LES COURS SONT RECONDUITS DANS TOUTES LES CATÉGORIES.;tonnage;;;;;;;;;;;;300,00;350,00;400,00;450,00;500,00;320,00;;;;;;;;300,00;350,00;400,00;450,00;500,00;320,00;400,00;300,00;350,00;400,00;450,00;;;;
DIJON;COMMERCE PLUS FACILE EN FEMELLES. MÂLES : PEU DE PLACES DISPONIBLES CHEZ LES ENGRAISSEURS.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COMMERCE PLUS FACILE EN FEMELLES. MÂLES : PEU DE PLACES DISPONIBLES CHEZ LES ENGRAISSEURS.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COMMERCE PLUS FACILE EN FEMELLES. MÂLES : PEU DE PLACES DISPONIBLES CHEZ LES ENGRAISSEURS.;U;;;;;;3,35;3,30;3,24;3,10;3,39;3,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COMMERCE PLUS FACILE EN FEMELLES. MÂLES : PEU DE PLACES DISPONIBLES CHEZ LES ENGRAISSEURS.;U;;;;;;0;0;-0,04;-0,05;0;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COMMERCE PLUS FACILE EN FEMELLES. MÂLES : PEU DE PLACES DISPONIBLES CHEZ LES ENGRAISSEURS.;R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COMMERCE PLUS FACILE EN FEMELLES. MÂLES : PEU DE PLACES DISPONIBLES CHEZ LES ENGRAISSEURS.;R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COMMERCE PLUS FACILE EN FEMELLES. MÂLES : PEU DE PLACES DISPONIBLES CHEZ LES ENGRAISSEURS.;tonnage;;;;;300,00;350,00;400,00;450,00;500,00;270,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOULOUSE;ÉCOULEMENTS FLUIDES POUR LES ANIMAUX DESTINÉS À L'ITALIE, TRI PLUS SÉLECTIF POUR LES AUTRES.;E;4,00;3,90;3,80;3,30;;;;;;;;;3,55;;;;;;4,50;4,30;;;3,90;;;;;;;;;;;;;;;;
TOULOUSE;ÉCOULEMENTS FLUIDES POUR LES ANIMAUX DESTINÉS À L'ITALIE, TRI PLUS SÉLECTIF POUR LES AUTRES.;E;0;0;0;0;;;;;;;;;0;;;;;;0;0;;;0;;;;;;;;;;;;;;;;
TOULOUSE;ÉCOULEMENTS FLUIDES POUR LES ANIMAUX DESTINÉS À L'ITALIE, TRI PLUS SÉLECTIF POUR LES AUTRES.;U;3,60;3,55;3,45;3,20;;;;;;;;3,40;3,30;3,45;3,45;3,35;3,25;3,25;4,30;4,15;;;3,50;;;;;;;;;3,40;3,25;3,25;;;;;
TOULOUSE;ÉCOULEMENTS FLUIDES POUR LES ANIMAUX DESTINÉS À L'ITALIE, TRI PLUS SÉLECTIF POUR LES AUTRES.;U;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;0;0;-0,10;;;;;
TOULOUSE;ÉCOULEMENTS FLUIDES POUR LES ANIMAUX DESTINÉS À L'ITALIE, TRI PLUS SÉLECTIF POUR LES AUTRES.;R;3,15;3,15;3,10;2,90;;;;;;;;3,10;3,05;3,10;3,05;3,00;2,75;2,85;3,10;3,05;;;2,90;;;;;;;;;3,10;3,05;3,00;;;;;
TOULOUSE;ÉCOULEMENTS FLUIDES POUR LES ANIMAUX DESTINÉS À L'ITALIE, TRI PLUS SÉLECTIF POUR LES AUTRES.;R;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;0;0;-0,10;;;;;
TOULOUSE;ÉCOULEMENTS FLUIDES POUR LES ANIMAUX DESTINÉS À L'ITALIE, TRI PLUS SÉLECTIF POUR LES AUTRES.;tonnage;250,00;300,00;350,00;270,00;;;;;;;;300,00;350,00;400,00;450,00;500,00;270,00;400,00;250,00;300,00;350,00;450,00;270,00;400,00;;;;;;;;300,00;350,00;400,00;450,00;500,00;270,00;400,00;
NANTES;PEU DE BESOINS, PAS D'EXPORT. LES COURS SONT DE NOUVEAU À LA BAISSE.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NANTES;PEU DE BESOINS, PAS D'EXPORT. LES COURS SONT DE NOUVEAU À LA BAISSE.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NANTES;PEU DE BESOINS, PAS D'EXPORT. LES COURS SONT DE NOUVEAU À LA BAISSE.;U;;3,42;3,27;;3,42;3,27;;;;;;;;;;;;;3,81;3,76;3,61;;;;;;;;;;;;;;;;;;
NANTES;PEU DE BESOINS, PAS D'EXPORT. LES COURS SONT DE NOUVEAU À LA BAISSE.;U;;-0,05;-0,05;;-0,05;-0,05;;;;;;;;;;;;;-0,05;-0,05;-0,05;;;;;;;;;;;;;;;;;;
NANTES;PEU DE BESOINS, PAS D'EXPORT. LES COURS SONT DE NOUVEAU À LA BAISSE.;R;;2,92;;;2,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NANTES;PEU DE BESOINS, PAS D'EXPORT. LES COURS SONT DE NOUVEAU À LA BAISSE.;R;;-0,05;;;-0,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NANTES;PEU DE BESOINS, PAS D'EXPORT. LES COURS SONT DE NOUVEAU À LA BAISSE.;tonnage;250,00;300,00;350,00;270,00;300,00;350,00;400,00;450,00;500,00;270,00;400,00;300,00;350,00;400,00;450,00;500,00;270,00;400,00;250,00;300,00;350,00;450,00;270,00;400,00;;;;;;;;;;;;;;;
NANCY;;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NANCY;;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NANCY;;U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NANCY;;U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NANCY;;R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NANCY;;R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NANCY;;tonnage;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOYENNE NATIONALE;;E;4,00;3,90;3,80;3,30;;;;;;;;;3,55;;;;;;4,50;4,30;;;3,90;;;;;;;;;;;;;;;;
MOYENNE NATIONALE;;E;0;0;0;0;;;;;;;;;0;;;;;;0;0;;;0;;;;;;;;;;;;;;;;
MOYENNE NATIONALE;;U;3,59;3,52;3,42;3,26;3,42;3,32;3,30;3,24;3,10;3,39;3,22;3,34;3,28;3,38;3,45;3,35;3,26;3,25;4,06;3,96;3,61;;3,50;;;;;;;;;3,37;3,26;3,26;;;;;
MOYENNE NATIONALE;;U;0;-0,02;-0,01;0;-0,05;-0,02;0;-0,04;-0,05;0;0,02;0;0;0;0;0;0;0;-0,02;-0,02;-0,05;;0;;;;;;;;;0;0;-0,08;;;;;
MOYENNE NATIONALE;;R;3,15;3,09;3,10;2,89;2,92;;;;;;;3,10;3,06;3,10;3,05;3,00;2,88;2,85;3,10;3,05;;;2,90;;2,70;2,70;2,70;;;;;3,10;3,07;3,04;;;;;
MOYENNE NATIONALE;;R;0;-0,01;0;0;-0,05;;;;;;;0;0;0;0;0;0;0;0;0;;;0;;0;0;0;;;;;0;0;-0,07;;;;;
MOYENNE NATIONALE;;tonnage;250,00;300,00;350,00;270,00;300,00;350,00;400,00;450,00;500,00;270,00;400,00;300,00;350,00;400,00;450,00;500,00;270,00;400,00;250,00;300,00;350,00;450,00;270,00;400,00;300,00;350,00;400,00;450,00;500,00;320,00;400,00;300,00;350,00;400,00;450,00;500,00;270,00;400,00;
