GROS BOVINS MAIGRES
COTATIONS DES BOVINS DESTINES A L'ENGRAISSEMENT
EN EURO
SEMAINE N° 24 DU 08/06/2026 AU 14/06/2026

EN EURO/KG VIF
RACES;;;LIMOUSINS;;;;CHAROLAIS;;;;;;;CROISES;;;;;;;BLOND D'AQUITAINE;;;;;;SALERS;;;;;;;AUBRAC/GASCONS
;;SEXE;M;M;M;F;M;M;M;M;M;F;F;M;M;M;M;M;F;F;M;M;M;M;F;F;M;M;M;M;M;F;F;M;M;M;M;M;F;F
;;AGE (mois);*6/12;*6/12;*6/12;*6/12;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24;*6/12;*6/12;*6/12;*12/24;*12/24;*6/12;*12/24
LIMOGES;COURS SANS CHANGEMENT.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;COURS SANS CHANGEMENT.;Var.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;COURS SANS CHANGEMENT.;U;5,90;5,85;5,45;5,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;COURS SANS CHANGEMENT.;Var.;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;COURS SANS CHANGEMENT.;R;5,45;5,50;5,10;5,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;COURS SANS CHANGEMENT.;Var.;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMOGES;COURS SANS CHANGEMENT.;tonnage;250,00;300,00;350,00;270,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLERMONT-FERRAND;DEMANDE LIMITÉE, BAISSE DES COURS DANS LES LÉGERS.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLERMONT-FERRAND;DEMANDE LIMITÉE, BAISSE DES COURS DANS LES LÉGERS.;Var.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLERMONT-FERRAND;DEMANDE LIMITÉE, BAISSE DES COURS DANS LES LÉGERS.;U;;;;;;;;;;;;5,60;5,40;5,20;;;5,20;;;;;;;;;;;;;;;;5,40;5,25;;;;;
CLERMONT-FERRAND;DEMANDE LIMITÉE, BAISSE DES COURS DANS LES LÉGERS.;Var.;;;;;;;;;;;;-0,20;-0,20;0;;;-0,10;;;;;;;;;;;;;;;;-0,20;0;;;;;
CLERMONT-FERRAND;DEMANDE LIMITÉE, BAISSE DES COURS DANS LES LÉGERS.;R;;;;;;;;;;;;5,40;5,25;5,05;;;5,10;;;;;;;;4,40;4,30;4,25;;;;;;5,20;5,10;;;;;
CLERMONT-FERRAND;DEMANDE LIMITÉE, BAISSE DES COURS DANS LES LÉGERS.;Var.;;;;;;;;;;;;-0,10;-0,10;0;;;-0,10;;;;;;;;-0,15;0;0;;;;;;-0,10;0;;;;;
CLERMONT-FERRAND;DEMANDE LIMITÉE, BAISSE DES COURS DANS LES LÉGERS.;tonnage;;;;;;;;;;;;300,00;350,00;400,00;450,00;500,00;320,00;;;;;;;;300,00;350,00;400,00;450,00;500,00;320,00;400,00;300,00;350,00;400,00;450,00;;;;
DIJON;COURS RECONDUITS EN MÂLES. PEU D'OFFRE EN FEMELLES.;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COURS RECONDUITS EN MÂLES. PEU D'OFFRE EN FEMELLES.;Var.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COURS RECONDUITS EN MÂLES. PEU D'OFFRE EN FEMELLES.;U;;;;;5,67;5,47;5,33;5,13;4,78;5,35;4,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COURS RECONDUITS EN MÂLES. PEU D'OFFRE EN FEMELLES.;Var.;;;;;0;0;0;0;0;0,08;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COURS RECONDUITS EN MÂLES. PEU D'OFFRE EN FEMELLES.;R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COURS RECONDUITS EN MÂLES. PEU D'OFFRE EN FEMELLES.;Var.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DIJON;COURS RECONDUITS EN MÂLES. PEU D'OFFRE EN FEMELLES.;tonnage;;;;;300,00;350,00;400,00;450,00;500,00;270,00;400,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOULOUSE;TRI SÉLECTIF EN FAVEUR DES SUJETS LÉGERS, COURS RECONDUITS.;E;6,30;5,95;5,70;5,40;;;;;;;;;6,10;;;;;;6,90;6,60;;;5,85;;;;;;;;;;;;;;;;
TOULOUSE;TRI SÉLECTIF EN FAVEUR DES SUJETS LÉGERS, COURS RECONDUITS.;Var.;0;0;0;0;;;;;;;;;0;;;;;;0;0;;;0;;;;;;;;;;;;;;;;
