PETITS VEAUX
COTATION DES VEAUX DE 14 JOURS A 4 SEMAINES SUR LES MARCHES DE REFERENCE
EN EURO
SEMAINE N° 7 DU 09/02/2026 AU 15/02/2026

EN EURO/Tête
;RACES;SEXE;CONFORMATION;AGEN;ARMO;BOUR;CHAB;CHAG;LAMB;LEZA;TALA;;;MOYENNE NATIONALE;variation
;;;POIDS
VEAUX;RACES À VIANDE;MALE;E;790,00;;;;;;950,00;;;;914,37;41,09;;LIMOUSINS
VEAUX;Limousins;MALE;U;680,00;;;920,00;;;850,00;;;;825,59;38,46;;LIMOUSINS
VEAUX;ou;MALE;R;510,00;;;820,00;;;580,00;;;;596,29;24,86;;LIMOUSINS
VEAUX;Blonds;MALE;O;;;;;;;;;;;;;;LIMOUSINS
VEAUX;;FEMELLE;E;700,00;;;;;;850,00;;;;814,74;40,60;;LIMOUSINS
VEAUX;;FEMELLE;U;605,00;;;850,00;;;780,00;;;;755,41;37,53;;LIMOUSINS
VEAUX;;FEMELLE;R;425,00;;;720,00;;;520,00;;;;530,77;18,00;;LIMOUSINS
VEAUX;;FEMELLE;O;;;;;;;;;;;;;;LIMOUSINS
VEAUX;RACES À VIANDE;MALE;E;;;;;;;700,00;;;;700,00;90,00;;CHAROLAIS
VEAUX;Charolais;MALE;U;;;;820,00;;;650,00;;;;713,99;57,42;;CHAROLAIS
VEAUX;ou;MALE;R;;;;720,00;;;480,00;;;;570,34;32,48;;CHAROLAIS
VEAUX;Blanc Bleu;MALE;O;;;;;;;350,00;;;;350,00;50,00;;CHAROLAIS
VEAUX;;FEMELLE;E;;;;;;;650,00;;;;650,00;100,00;;CHAROLAIS
VEAUX;;FEMELLE;U;;;;760,00;;;550,00;;;;624,34;45,84;;CHAROLAIS
VEAUX;;FEMELLE;R;;;;570,00;;;450,00;;;;492,48;26,46;;CHAROLAIS
VEAUX;;FEMELLE;O;;;;;;;300,00;;;;300,00;30,00;;CHAROLAIS
VEAUX;CROISÉS;MALE;E;;;;;;;700,00;;;;700,00;90,00;;CROISE VIANDE
VEAUX;RACES À VIANDE;MALE;U;;;;730,00;660,00;;620,00;;;;652,47;46,18;;CROISE VIANDE
VEAUX;Mère race à viande X;MALE;R;;;;600,00;520,00;;500,00;;;;527,86;46,18;;CROISE VIANDE
VEAUX;mâle race à viande;MALE;O;;;;430,00;410,00;;350,00;;;;376,74;39,78;;CROISE VIANDE
VEAUX;;FEMELLE;E;;;;;;;600,00;;;;600,00;50,00;;CROISE VIANDE
VEAUX;;FEMELLE;U;;;;630,00;600,00;;520,00;;;;570,35;28,58;;CROISE VIANDE
