PETITS VEAUX
COTATION DES VEAUX DE 14 JOURS A 4 SEMAINES SUR LES MARCHES DE REFERENCE
EN EURO
SEMAINE N° 21 DU 22/05/2023 AU 28/05/2023

EN EURO/Tête
;RACES;SEXE;CONFORMATION;AGEN;ARMO;BOUR;CARE;CHAG;LAMB;LEZA;RETH;TALA;;MOYENNE NATIONALE;variation
;;;POIDS
VEAUX;RACES À VIANDE;MALE;E;460,00;;;;;;470,00;;;;467,04;0;;LIMOUSINS
VEAUX;Limousins;MALE;U;380,00;;;;;;400,00;;;;394,08;0;;LIMOUSINS
VEAUX;ou;MALE;R;265,00;;;;;;250,00;;;;254,44;0;;LIMOUSINS
VEAUX;Blonds;MALE;O;;;;;;;80,00;;;;80,00;0;;LIMOUSINS
VEAUX;;FEMELLE;E;360,00;;;;;;390,00;;;;380,60;0;;LIMOUSINS
VEAUX;;FEMELLE;U;305,00;;;;;;330,00;;;;322,17;0;;LIMOUSINS
VEAUX;;FEMELLE;R;175,00;;;;;;150,00;;;;157,83;0;;LIMOUSINS
VEAUX;;FEMELLE;O;75,00;;;;;;50,00;;;;57,83;0;;LIMOUSINS
VEAUX;RACES À VIANDE;MALE;E;;;;;;;430,00;;;;430,00;0;;CHAROLAIS
VEAUX;Charolais;MALE;U;;;;;;;370,00;;;;370,00;0;;CHAROLAIS
VEAUX;ou;MALE;R;;;;;;;220,00;;;;220,00;0;;CHAROLAIS
VEAUX;Blanc Bleu;MALE;O;;;;;;;90,00;;;;90,00;0;;CHAROLAIS
VEAUX;;FEMELLE;E;;;;;;;375,00;;;;375,00;0;;CHAROLAIS
VEAUX;;FEMELLE;U;;;;;;;320,00;;;;320,00;0;;CHAROLAIS
VEAUX;;FEMELLE;R;;;;;;;160,00;;;;160,00;0;;CHAROLAIS
VEAUX;;FEMELLE;O;;;;;;;90,00;;;;90,00;0;;CHAROLAIS
VEAUX;CROISÉS;MALE;E;;;;;;;420,00;;;;420,00;0;;CROISE VIANDE
VEAUX;RACES À VIANDE;MALE;U;;;;;370,00;;350,00;;;;354,71;2,36;;CROISE VIANDE
VEAUX;Mère race à viande X;MALE;R;;;;;270,00;;250,00;;;;254,71;2,36;;CROISE VIANDE
VEAUX;mâle race à viande;MALE;O;;;;;170,00;;100,00;;;;116,47;2,35;;CROISE VIANDE
VEAUX;;FEMELLE;E;;;;;;;375,00;;;;375,00;0;;CROISE VIANDE
VEAUX;;FEMELLE;U;;;;;320,00;;300,00;;;;307,25;3,63;;CROISE VIANDE
VEAUX;;FEMELLE;R;;;;;220,00;;220,00;;;;220,00;3,62;;CROISE VIANDE
VEAUX;;FEMELLE;O;;;;;150,00;;80,00;;;;105,36;3,62;;CROISE VIANDE
VEAUX;CROISÉS MIXTES;MALE;U;310,00;;440,00;360,00;370,00;;350,00;;500,00;;450,72;8,32;;CROISE MIXTE
VEAUX;Mère race mixte X;MALE;R;200,00;;330,00;250,00;270,00;;250,00;;420,00;;357,33;8,32;;CROISE MIXTE
VEAUX;mâle race à viande;MALE;O;145,00;;250,00;150,00;170,00;;120,00;;290,00;;246,02;8,32;;CROISE MIXTE
VEAUX;ou;MALE;P;;;;;;;50,00;;;;50,00;0;;CROISE MIXTE
VEAUX;Mère race mixte X;FEMELLE;U;250,00;;340,00;290,00;320,00;;280,00;;410,00;;362,45;8,49;;CROISE MIXTE
VEAUX;mâle race mixte;FEMELLE;R;170,00;;270,00;190,00;220,00;;180,00;;330,00;;280,31;8,49;;CROISE MIXTE
VEAUX;;FEMELLE;O;120,00;;220,00;120,00;150,00;;100,00;;230,00;;200,46;8,49;;CROISE MIXTE
VEAUX;;FEMELLE;P;;;;;;;30,00;;;;30,00;0;;CROISE MIXTE
VEAUX;CROISÉS LAITIERS;MALE;R;175,00;380,00;;230,00;250,00;420,00;250,00;240,00;340,00;;283,10;5,08;;CROISE LAITIER
VEAUX;Mère race laitière X;MALE;O;135,00;270,00;;115,00;145,00;295,00;120,00;200,00;260,00;;175,89;13,31;;CROISE LAITIER
VEAUX;mâle race à viande;MALE;P;80,00;;;95,00;110,00;;50,00;;160,00;;82,32;3,44;;CROISE LAITIER
VEAUX;ou;FEMELLE;R;155,00;292,00;;170,00;220,00;325,00;180,00;;270,00;;220,67;9,12;;CROISE LAITIER
VEAUX;Mère race laitière X;FEMELLE;O;115,00;220,00;;110,00;125,00;227,00;100,00;150,00;220,00;;143,05;7,64;;CROISE LAITIER
VEAUX;mâle race mixte;FEMELLE;P;70,00;;;90,00;60,00;;30,00;;130,00;;55,45;3,61;;CROISE LAITIER
VEAUX;RACES MIXTES PURES;MALE;> 60 KG;;;285,00;;;;250,00;;280,00;;278,25;7,21;;MONTBELIARDS
VEAUX;Montbéliarde,;MALE;55 A 60 KG;;;245,00;;;;190,00;;;;233,70;3,98;;MONTBELIARDS
VEAUX;Abondance,;MALE;50 A 55 KG;;;195,00;;;;130,00;;;;181,64;3,97;;MONTBELIARDS
VEAUX;Tarentaise;MALE;45 A 50 KG;;;150,00;;;;90,00;;220,00;;154,30;5,19;;MONTBELIARDS
VEAUX;;MALE;< 45 KG;;;85,00;;;;50,00;;150,00;;92,39;5,19;;MONTBELIARDS
VEAUX;RACES MIXTES PURES;MALE;> 60 KG;;;;165,00;160,00;;180,00;;;;169,28;0;;NORMANDS
VEAUX;Normande;MALE;55 A 60 KG;;;;125,00;130,00;;150,00;;;;135,25;0;;NORMANDS
VEAUX;;MALE;50 A 55 KG;;;;95,00;110,00;;110,00;;;;103,96;0;;NORMANDS
VEAUX;;MALE;45 A 50 KG;;;;75,00;95,00;;90,00;;;;85,13;0;;NORMANDS
VEAUX;;MALE;< 45 KG;;;;;80,00;;40,00;;;;55,68;0;;NORMANDS
VEAUX;RACES LAITIÈRES;MALE;> 55 KG;135,00;172,00;160,00;150,00;160,00;233,00;150,00;150,00;150,00;;159,62;3,09;;LAITIER
VEAUX;Prim'Holstein;MALE;50 A 55 KG;110,00;152,00;130,00;130,00;130,00;200,00;120,00;125,00;130,00;;131,36;3,47;;LAITIER
VEAUX;;MALE;45 A 50 KG;80,00;114,00;105,00;80,00;110,00;153,00;100,00;105,00;85,00;;105,52;2,00;;LAITIER
VEAUX;;MALE;40 A 45 KG;;50,00;60,00;;95,00;;80,00;40,00;70,00;;77,05;0,69;;LAITIER
VEAUX;;MALE;< 40 KG;;20,00;;;80,00;;40,00;;;;51,12;0;;LAITIER
