PETITS VEAUX
COTATION DES VEAUX DE 14 JOURS A 4 SEMAINES SUR LES MARCHES DE REFERENCE
EN EURO
SEMAINE N° 8 DU 16/02/2026 AU 22/02/2026

EN EURO/Tête
;RACES;SEXE;CONFORMATION;AGEN;ARMO;BOUR;CHAB;CHAG;LAMB;LEZA;TALA;;;MOYENNE NATIONALE;variation
;;;POIDS
VEAUX;RACES À VIANDE;MALE;E;800,00;;;;;;950,00;;;;916,60;2,23;;LIMOUSINS
VEAUX;Limousins;MALE;U;690,00;;;940,00;;;850,00;;;;830,04;4,45;;LIMOUSINS
VEAUX;ou;MALE;R;520,00;;;840,00;;;580,00;;;;600,73;4,44;;LIMOUSINS
VEAUX;Blonds;MALE;O;;;;;;;;;;;;;;LIMOUSINS
VEAUX;;FEMELLE;E;710,00;;;;;;850,00;;;;817,09;2,35;;LIMOUSINS
VEAUX;;FEMELLE;U;615,00;;;870,00;;;780,00;;;;760,39;4,98;;LIMOUSINS
VEAUX;;FEMELLE;R;435,00;;;740,00;;;520,00;;;;535,75;4,98;;LIMOUSINS
VEAUX;;FEMELLE;O;;;;;;;;;;;;;;LIMOUSINS
VEAUX;RACES À VIANDE;MALE;E;;;;;;;720,00;;;;720,00;20,00;;CHAROLAIS
VEAUX;Charolais;MALE;U;;;;840,00;;;670,00;;;;733,99;20,00;;CHAROLAIS
VEAUX;ou;MALE;R;;;;740,00;;;500,00;;;;590,34;20,00;;CHAROLAIS
VEAUX;Blanc Bleu;MALE;O;;;;;;;350,00;;;;350,00;0;;CHAROLAIS
VEAUX;;FEMELLE;E;;;;;;;670,00;;;;670,00;20,00;;CHAROLAIS
VEAUX;;FEMELLE;U;;;;780,00;;;570,00;;;;644,34;20,00;;CHAROLAIS
VEAUX;;FEMELLE;R;;;;590,00;;;470,00;;;;512,48;20,00;;CHAROLAIS
VEAUX;;FEMELLE;O;;;;;;;300,00;;;;300,00;0;;CHAROLAIS
VEAUX;CROISÉS;MALE;E;;;;;;;720,00;;;;720,00;20,00;;CROISE VIANDE
VEAUX;RACES À VIANDE;MALE;U;;;;750,00;660,00;;640,00;;;;670,45;17,98;;CROISE VIANDE
VEAUX;Mère race à viande X;MALE;R;;;;620,00;520,00;;520,00;;;;545,84;17,98;;CROISE VIANDE
VEAUX;mâle race à viande;MALE;O;;;;450,00;410,00;;350,00;;;;381,91;5,17;;CROISE VIANDE
VEAUX;;FEMELLE;E;;;;;;;620,00;;;;620,00;20,00;;CROISE VIANDE
VEAUX;;FEMELLE;U;;;;650,00;600,00;;540,00;;;;589,41;19,06;;CROISE VIANDE
VEAUX;;FEMELLE;R;;;;550,00;470,00;;470,00;;;;503,88;19,06;;CROISE VIANDE
VEAUX;;FEMELLE;O;;;;410,00;360,00;;300,00;;;;349,41;8,47;;CROISE VIANDE
