GROS BOVINS ENTREE ABATTOIR
COTATIONS COMMUNAUTAIRES DES GROS BOVINS ENTREE-ABATTOIR
EN EURO
SEMAINE N° 8 DU 16/02/2026 AU 22/02/2026

EN EURO/KG NET, frais de transport inclus
;;;;ETATS D'ENGRAISSEMENT
;;;;2;3;4

1;1;MALES NON CASTRES DE MOINS DE 2 ANS;E;8,16;;;
1;2;MALES NON CASTRES DE MOINS DE 2 ANS;U;7,97;7,73;;
1;3;MALES NON CASTRES DE MOINS DE 2 ANS;R;7,69;7,56;;
1;4;MALES NON CASTRES DE MOINS DE 2 ANS;O;6,96;6,90;;
1;5;MALES NON CASTRES DE MOINS DE 2 ANS;P;;6,81;;
2;1;AUTRES MALES NON CASTRES;E;;;;
2;2;AUTRES MALES NON CASTRES;U;7,11;6,98;;
2;3;AUTRES MALES NON CASTRES;R;7,05;;;
2;4;AUTRES MALES NON CASTRES;O;;;;
3;1;MALES CASTRES;E;;;;
3;2;MALES CASTRES;U;;;;
3;3;MALES CASTRES;R;;7,46;;
3;4;MALES CASTRES;O;;6,73;;
3;5;MALES CASTRES;P;;6,39;;
4;1;FEMELLES AYANT DEJA VELE;E;;;;
4;2;FEMELLES AYANT DEJA VELE;U;;8,02;;
4;3;FEMELLES AYANT DEJA VELE;R;7,64;7,64;7,57;
4;4;FEMELLES AYANT DEJA VELE;O;7,11;6,61;6,41;
4;5;FEMELLES AYANT DEJA VELE;P;6,14;6,32;;
5;1;AUTRES FEMELLES;E;;;;
5;2;AUTRES FEMELLES;U;;8,04;;
5;3;AUTRES FEMELLES;R;7,61;7,64;7,51;
5;4;AUTRES FEMELLES;O;;7,03;;

Les prix sont en euro/kg carcasse, frais de transport inclus. Les différences de présentation des carcasses françaises et communautaires sont prises en compte dans l'établissement des prix.
